Year,State,County,Latitude,Longitude,Mintemp
1999,ID,Clark,44.286251,112.36112,254.26036577322486
1999,MT,Jefferson,46.126557,112.056771,257.56965317248273
1999,MT,Broadwater,46.334476,111.496103,257.7425584060453
1999,MT,Deer Lodge,46.099059000000004,113.13910800000001,256.18995885016966
1999,MT,Granite,46.395358,113.425683,256.80866283065393
1999,MT,Missoula,47.027263,113.89268100000001,257.14347659646376
1999,MT,Ravalli,46.079298,114.11906499999999,256.809042026425
1999,ID,Clearwater,46.67257,115.6535,259.96209335334754
1999,ID,Shoshone,47.347694,115.88509199999999,256.93877617103067
1999,MT,Mineral,47.155213,115.06455,257.26955368261156
1999,ID,Kootenai,47.677113,116.69491799999999,260.0684280188937
1999,WA,Stevens,48.390648,117.854897,260.4348780523269
1999,WA,Pend Oreille,48.543877,117.232183,258.0019226836961
1999,ID,Bonner,48.312512,116.59693999999999,257.41297551997053
1999,MT,Lincoln,48.542232,115.404343,253.9300267670372
1999,MT,Sanders,47.756469,115.180225,256.06494277969637
1999,MT,Lake,47.642901,114.08368700000001,256.95619345232683
1999,MT,Glacier,48.705671,112.990502,250.2836539802234
1999,MT,Teton,47.819035,112.281725,252.65985962349166
1999,MT,Pondera,48.230312,112.219928,251.16203351053719
1999,MT,Hill,48.628331,110.106372,249.8635517784084
1999,MT,Liberty,48.559653999999995,111.036924,249.6251980175332
1999,MT,Toole,48.645052,111.733493,250.11562037415862
1999,WA,Whatcom,48.842653000000006,121.83643300000001,263.4467898460502
1999,WA,Skagit,48.493066,121.816278,265.60187620000056
1999,WA,Clallam,48.113009000000005,123.93061100000001,269.32122403421664
1999,WA,Pierce,47.040715999999996,122.144709,266.13799805769867
1999,WA,Jefferson,47.802640999999994,123.52181000000002,268.31498880665384
1999,WA,Grays Harbor,47.142786,123.82704299999999,270.03204963880586
1999,WA,Skamania,46.024782,121.953227,264.55740935499296
1999,WA,Lewis,46.580071000000004,122.377444,267.14072820843745
1999,WA,Yakima,46.456558,120.740145,263.177282410312
1999,WA,Franklin,46.53458,118.906944,265.21815512721423
1999,WA,Grant,47.213633,119.46778799999998,263.4921759965084
1999,WA,Kittitas,47.124444,120.67671399999999,262.02378844697586
1999,WA,King,47.493553999999996,121.832375,267.0043057437524
1999,WA,Snohomish,48.054913,121.76641200000002,266.3387340701106
1999,WA,Chelan,47.859891999999995,120.61854299999999,260.12502309385684
1999,WA,Douglas,47.735865999999994,119.69588,262.4356610253411
1999,WA,Okanogan,48.550971000000004,119.69103500000001,259.58239732796346
1999,WA,Ferry,48.437246,118.517074,259.6683155338858
1999,WA,Spokane,47.620379,117.40439199999999,262.1628025163667
1999,WA,Lincoln,47.582718,118.41766799999999,261.83555548759847
1999,WA,Adams,47.00484,118.533308,263.3824107063748
1999,WA,Whitman,46.903321999999996,117.522962,263.5505014313813
1999,WA,Walla Walla,46.254606,118.480374,265.9044886543579
1999,WA,Benton,46.228072,119.51686399999998,264.6018445349561
1999,OR,Umatilla,45.5912,118.73388,264.44481646941654
1999,OR,Union,45.304047,117.99913600000001,262.42321152632525
1999,OR,Wallowa,45.593753,117.18558,261.3503516417605
1999,OR,Baker,44.703427000000005,117.691933,260.9628538649851
1999,ID,Washington,44.448213,116.79783,260.55807026015395
1999,ID,Adams,44.884583,116.431873,258.95692996351346
1999,ID,Blaine,43.394482,113.95528999999999,253.64077514022992
1999,ID,Minidoka,42.856937,113.64001,257.6062996616188
1999,ID,Lincoln,42.986181,114.153899,256.9294598766976
1999,ID,Twin Falls,42.352309000000005,114.66563899999998,259.99114018589097
1999,ID,Ada,43.447860999999996,116.244456,261.85295566607215
1999,ID,Camas,43.463396,114.804427,253.73204201503756
1999,ID,Boise,43.987275,115.71511100000001,258.06141873933893
1999,ID,Canyon,43.623051000000004,116.708527,262.56094505538294
1999,OR,Deschutes,43.915118,121.225575,261.9559637449708
1999,OR,Crook,44.163053999999995,120.37158500000001,263.1204071263856
1999,OR,Grant,44.496326,119.01405700000001,261.31775236705647
1999,OR,Wheeler,44.736411,120.026875,264.7181740758803
1999,OR,Morrow,45.425496,119.60231100000001,264.75509825594156
1999,WA,Klickitat,45.869509,120.78011699999999,264.8740318099808
1999,OR,Gilliam,45.381665999999996,120.211851,264.8765726527948
1999,OR,Sherman,45.399215999999996,120.67851200000001,265.15391828722545
1999,OR,Wasco,45.164536,121.16506899999999,265.2658341178038
1999,OR,Jefferson,44.64379,121.183021,265.20371612654657
1999,OR,Marion,44.900898,122.57626,268.00930017376135
1999,OR,Clackamas,45.160493,122.195127,266.7690253210273
1999,OR,Linn,44.494824,122.543756,266.7197036162823
1999,OR,Coos,43.184193,124.09255700000001,270.62100096788936
1999,CA,Modoc,41.592919,120.71837,261.6600052008716
1999,OR,Jackson,42.411782,122.675797,264.08485119880817
1999,OR,Josephine,42.385382,123.597245,266.9859802183677
1999,CA,Del Norte,41.749903,123.980998,269.8056926520057
1999,OR,Curry,42.466671000000005,124.21140700000001,269.77357509304716
1999,OR,Lincoln,44.641076,123.91118300000001,272.1748401939066
1999,OR,Tillamook,45.455743,123.759327,270.8972096297602
1999,CA,Tehama,40.126156,122.232276,268.47343613924807
1999,CA,Glenn,39.602546000000004,122.4017,269.79165024904944
1999,CA,Lake,39.094802,122.746757,267.8040873521306
1999,CA,Sonoma,38.532574,122.945194,271.6432820611368
1999,CA,Colusa,39.177739,122.237563,270.4998553613671
1999,CA,Solano,38.267226,121.939594,271.7724514233343
1999,CA,Yolo,38.679268,121.903178,271.0450337968168
1999,CA,Contra Costa,37.919478999999995,121.95154299999999,272.3149741406847
1999,CA,Santa Clara,37.220777000000005,121.69062199999999,271.8519101286369
1999,CA,Stanislaus,37.562384,121.002656,270.94767483286154
1999,CA,San Benito,36.610702,121.085296,268.92501021568506
1999,CA,Merced,37.194806,120.722802,270.56554950438
1999,CA,Mariposa,37.570034,119.91286000000001,265.85944527009184
1999,CA,Madera,37.210039,119.749852,265.640810827784
1999,CA,Tuolumne,38.021451,119.964708,259.7092339753806
1999,NV,Lyon,39.022214,119.19741699999999,260.3026338991222
1999,NV,Douglas,38.905128999999995,119.60901899999999,258.3909267225193
1999,CA,Amador,38.44355,120.653856,267.4213448549048
1999,CA,Calaveras,38.187844,120.55511499999999,267.80980154457103
1999,CA,Placer,39.062032,120.722718,264.5210469280679
1999,CA,El Dorado,38.785532,120.534398,264.6127393954626
1999,CA,Nevada,39.295190999999996,120.77344599999999,263.63116175119166
1999,CA,Sierra,39.576925,120.521993,260.93711120664904
1999,CA,Butte,39.665959,121.601919,269.4780876401753
1999,CA,Plumas,39.99517,120.829516,261.41161417645264
1999,NV,Pershing,40.439639,118.409477,261.23016597090947
1999,NV,Churchill,39.525701,118.27041899999999,260.48368241503607
1999,ID,Cassia,42.288635,113.605498,258.87531008844627
1999,UT,Box Elder,41.476021,113.052922,260.51468603049307
1999,UT,Tooele,40.467692,113.12401499999999,259.6604170299329
1999,UT,Millard,39.09454,113.52501399999998,259.3561370284845
1999,UT,Iron,37.882727,113.29005900000001,256.41552289544563
1999,UT,Beaver,38.357535,113.238948,257.6242657556523
1999,NV,Mineral,38.516647,118.416279,260.2683671674764
1999,NV,Esmeralda,37.778966,117.632382,261.3373586549813
1999,UT,Washington,37.262531,113.4878,263.07597441079463
1999,AZ,La Paz,33.727625,114.038793,271.4652583315116
1999,CA,Imperial,33.040816,115.355395,274.015208392867
1999,CA,San Diego,33.023604,116.776117,271.9856563943246
1999,CA,Tulare,36.230453000000004,118.780542,264.0988934646421
1999,CA,San Luis Obispo,35.385227,120.44753999999999,270.0739090223806
1999,CA,Kings,36.072478000000004,119.81553000000001,270.0518672314865
1999,LA,Lafourche,29.491993,90.394849,268.43759407245585
1999,LA,Terrebonne,29.333266,90.84419100000001,268.6121154875676
1999,LA,St. Mary,29.629348999999998,91.46380400000001,268.66184958368814
1999,LA,St. Martin,30.121433000000003,91.61148100000001,268.77326097330206
1999,LA,St. Landry,30.583440999999997,91.989275,269.2901409196257
1999,MS,Yazoo,32.765675,90.387928,265.4342520427679
1999,AR,Desha,33.828748,91.244427,262.27951480244104
1999,LA,Madison,32.365823999999996,91.240729,266.00348061355356
1999,LA,Bienville,32.344268,93.061513,264.6451408708567
1999,AR,Union,33.168219,92.598145,261.3898798495409
1999,TX,Bowie,33.446051000000004,94.422375,263.1616837328019
1999,LA,Caddo,32.577195,93.882423,264.21716761821807
1999,LA,Rapides,31.193203999999998,92.535953,266.9003195197548
1999,LA,Natchitoches,31.734982000000002,93.086106,265.27660308315
1999,LA,Calcasieu,30.229559000000002,93.35801500000001,269.5778803944039
1999,LA,Cameron,29.871989000000003,93.165437,270.4041544216591
1999,TX,Galveston,29.228706,94.894865,272.27864692428824
1999,TX,Brazoria,29.167818,95.434647,272.0288323415268
1999,TX,Bell,31.042109999999997,97.481921,268.793087086986
1999,TX,Harris,29.857273,95.39303699999999,271.0158039399556
1999,TX,Houston,31.323036,95.4216,266.9828577154906
1999,TX,Henderson,32.211633,95.853418,266.70258583365376
1999,OK,McCurtain,34.117073,94.766086,258.9574834496437
1999,TX,Navarro,32.04845,96.476908,267.43284960517866
1999,TX,Hill,31.98224,97.129886,267.19303284091376
1999,TX,Coryell,31.391177000000003,97.798022,267.4433922762523
1999,TX,Travis,30.239513,97.69126999999999,269.572057557837
1999,TX,Bandera,29.755747999999997,99.26068199999999,265.10091587549573
1999,TX,Edwards,29.985877000000002,100.307373,264.08599398851885
1999,TX,Webb,27.770584000000003,99.32664100000001,269.99349507412165
1999,TX,Duval,27.681123,98.497393,269.95652095751245
1999,TX,Jim Wells,27.733515999999998,98.090814,270.70970121068285
1999,TX,Nueces,27.739406,97.52164300000001,272.9711649104956
1999,AZ,Cochise,31.881793,109.75412,262.85335778265215
1999,NM,Grant,32.732087,108.381504,261.0778163707046
1999,NM,Hidalgo,31.899658000000002,108.745729,262.16438535854974
1999,NM,Luna,32.184482,107.74663899999999,263.901259316201
1999,NM,Otero,32.588776,105.781079,263.2016717929223
1999,NM,Eddy,32.457858,104.306471,262.52085221711684
1999,TX,Culberson,31.445909000000004,104.526945,263.2320466386638
1999,TX,Hudspeth,31.450868,105.377549,264.4224448847208
1999,TX,Presidio,30.005891,104.261619,264.2844395439131
1999,TX,Jeff Davis,30.617086999999998,104.18786,264.12690951790273
1999,TX,Brewster,29.808996999999998,103.25245799999999,264.4652595073249
1999,TX,Maverick,28.745216999999997,100.311368,267.3930119166551
1999,TX,Val Verde,29.884960999999997,101.14664599999999,264.2627473557451
1999,TX,Crockett,30.717532000000002,101.404211,262.65220058474983
1999,TX,Terrell,30.232332,102.072539,263.1649315418772
1999,TX,Tom Green,31.401583000000002,100.46135500000001,265.547585293817
1999,TX,Reeves,31.308365999999996,103.71270600000001,262.92887226131677
1999,TX,Ward,31.513069,103.105113,262.9332063139817
1999,NM,Lea,32.795687,103.413271,262.58949853341085
1999,OK,Texas,36.741964,101.488434,260.55443610401136
1999,CO,Cheyenne,38.835387,102.604585,256.465905142524
1999,CO,Kiowa,38.388465999999994,102.75621,257.834406278271
1999,OK,Cimarron,36.755276,102.508735,260.0873410336605
1999,CO,Baca,37.303144,102.535457,259.50938631472906
1999,NM,Colfax,36.612963,104.640126,256.50204864938513
1999,CO,Lincoln,38.99374,103.50755500000001,256.24123272654384
1999,CO,Pueblo,38.170658,104.48989300000001,259.9176527513809
1999,CO,Fremont,38.455658,105.421438,258.04796734954897
1999,CO,Saguache,38.033952,106.246675,251.96563536090252
1999,CO,Conejos,37.213407000000004,106.176447,251.53306628105253
1999,CO,Costilla,37.277547,105.42894,252.636259334558
1999,CO,Huerfano,37.687815,104.959928,259.00358282057005
1999,NM,Taos,36.576529,105.63798700000001,254.6380964241414
1999,NM,Santa Fe,35.513721999999994,105.96644099999999,258.62805245188497
1999,NM,Mora,35.982841,104.921898,257.0461648008864
1999,NM,Union,36.488085,103.475723,258.7985803122233
1999,NM,Harding,35.863152,103.829931,260.1794999834043
1999,NM,San Miguel,35.476876000000004,104.803515,259.8598011733394
1999,NM,Guadalupe,34.869782,104.784968,261.51275187586447
1999,NM,Quay,35.107018,103.548071,261.65823895157706
1999,NM,Roosevelt,34.021457,103.482725,261.8135750116121
1999,NM,De Baca,34.351428999999996,104.401527,262.3735369721914
1999,NM,Lincoln,33.740941,105.449083,261.24901371211945
1999,NM,Torrance,34.634644,105.84683600000001,258.86733019597887
1999,NM,Sierra,33.119479,107.18816100000001,262.8235927404073
1999,NM,Socorro,33.991614,106.939003,260.20281371053017
1999,NM,Bernalillo,35.054002000000004,106.66906499999999,259.76585527409907
1999,NM,Sandoval,35.685072999999996,106.882618,257.6541312199189
1999,NM,McKinley,35.573732,108.255307,255.23625671633891
1999,NM,Catron,33.901814,108.39209699999999,256.48002578081145
1999,AZ,Greenlee,33.238872,109.242323,260.99852089125005
1999,AZ,Graham,32.931828,109.87831000000001,262.9122596778509
1999,AZ,Gila,33.789618,110.81187,263.37374106986647
1999,AZ,Pinal,32.91891,111.36725700000001,268.81814966267564
1999,AZ,Yavapai,34.630044,112.573745,263.9280969297747
1999,CO,San Miguel,38.009374,108.42732600000001,255.38534860229584
1999,CO,Dolores,37.747602,108.530383,255.080302448691
1999,CO,Montezuma,37.338025,108.595786,257.8502121884471
1999,NM,San Juan,36.511625,108.324578,257.54753827852704
1999,CO,Archuleta,37.202395,107.05086299999999,253.98461700943776
1999,CO,La Plata,37.287366999999996,107.83971799999999,255.59942882511064
1999,CO,Gunnison,38.669678999999995,107.07810800000001,250.80489441733954
1999,CO,Pitkin,39.217533,106.915943,251.20746471221256
1999,CO,Routt,40.48316,106.985289,253.3590887640574
1999,CO,Moffat,40.573984,108.204521,255.60277732921745
1999,CO,Mesa,39.019492,108.46183700000002,257.3802132252806
1999,CO,Montrose,38.413427,108.263042,257.01458498109645
1999,UT,Grand,38.974326,109.57345,258.69689675238936
1999,UT,Emery,39.009028,110.72111100000001,257.88863072331105
1999,UT,Wayne,38.261229,110.990323,258.43047864453615
1999,UT,Sevier,38.746825,111.81193,255.1695819687556
1999,UT,Utah,40.120409,111.668667,259.42898163968187
1999,UT,Wasatch,40.334884,111.16156799999999,254.15992473558063
1999,UT,Carbon,39.67005,110.59035700000001,255.90536904218757
1999,UT,Duchesne,40.289649,110.42983000000001,253.55167814919585
1999,UT,Summit,40.87206,110.96848600000001,252.2851878359848
1999,WY,Uinta,41.284726,110.558947,253.95909995682902
1999,UT,Weber,41.270355,111.875879,259.8397110615797
1999,UT,Rich,41.627598,111.240227,253.53486155718159
1999,UT,Cache,41.734225,111.74458100000001,257.22294794880366
1999,ID,Power,42.694126000000004,112.844407,257.9549772183733
1999,ID,Bannock,42.692939,112.228986,258.3407989329112
1999,ID,Caribou,42.786273,111.544172,254.27494065501702
1999,WY,Sublette,42.767928000000005,109.91617,248.6530954908699
1999,UT,Daggett,40.890099,109.50578600000001,254.45018431378082
1999,WY,Natrona,42.973641,106.764877,257.4424590950031
1999,WY,Converse,42.972839,105.50736699999999,256.08433674112916
1999,WY,Weston,43.846213,104.57002,254.3135987874297
1999,WY,Niobrara,43.062159,104.468373,255.1706260555526
1999,WY,Goshen,42.08958,104.353482,256.0770360620274
1999,WY,Platte,42.130319,104.96080900000001,256.3676679086309
1999,WY,Albany,41.665514,105.721883,254.6566680670986
1999,CO,Larimer,40.663090999999994,105.48213100000001,255.93383045786567
1999,CO,Jackson,40.663432,106.32924799999999,252.00908262670413
1999,CO,Grand,40.123289,106.095876,252.38932587808586
1999,CO,Park,39.118914000000004,105.717648,252.24544830647255
1999,CO,El Paso,38.827383000000005,104.527472,258.7675592457937
1999,CO,Arapahoe,39.644632,104.331733,257.8002734454099
1999,CO,Adams,39.874325,104.331872,258.0152186968806
1999,CO,Elbert,39.310817,104.117928,256.61056740836165
1999,CO,Weld,40.555794,104.383649,258.0720992611295
1999,WY,Laramie,41.29283,104.660395,257.2543267243018
1999,CO,Logan,40.728091,103.090464,257.51460559531057
1999,CO,Washington,39.965413,103.20960500000001,256.849349794391
1999,CO,Kit Carson,39.30534,102.603023,255.99587764011585
1999,CO,Yuma,40.000631,102.42264899999999,255.6524495637911
1999,NE,Garden,41.659380999999996,102.32822900000001,253.92702495760741
1999,NE,Sioux,42.483806,103.74260500000001,254.62775753091415
1999,NE,Dawes,42.711214,103.134872,253.3479132339316
1999,NE,Sheridan,42.507073999999996,102.389698,251.9779680225156
1999,SD,Fall River,43.221503999999996,103.512102,252.96209179910701
1999,SD,Custer,43.684943,103.46225,253.00384057744736
1999,SD,Bennett,43.184826,101.676426,249.90464506483
1999,SD,Jackson,43.677294,101.626455,249.3806081208297
1999,SD,Sully,44.722325,100.131399,245.5321640871951
1999,SD,Stanley,44.415547,100.749163,247.68974610883998
1999,SD,Hyde,44.537301,99.492148,244.86663915608293
1999,SD,Lyman,43.894812,99.841925,247.27725499085412
1999,SD,Mellette,43.58493,100.760598,248.1911714001912
1999,SD,Todd,43.208172,100.71720400000001,247.47288025756248
1999,NE,Rock,42.413325,99.45853000000001,248.93164680687832
1999,NE,Brown,42.34939,99.923176,248.7870217334633
1999,SD,Tripp,43.349728999999996,99.87621899999999,248.1721587079131
1999,SD,Charles Mix,43.206185,98.59514300000001,247.77098966723383
1999,NE,Boyd,42.894448,98.773022,247.5422364648046
1999,NE,Holt,42.459286999999996,98.784766,248.76950471050807
1999,MN,Yellow Medicine,44.715736,95.862756,242.5613085495807
1999,MN,Lac qui Parle,44.999855,96.176836,242.6071644662862
1999,IA,Woodbury,42.39322,96.053296,246.18435419921764
1999,NE,Otoe,40.637992,96.131027,250.467376180002
1999,NE,Lincoln,41.050321999999994,100.74448100000001,252.214811710517
1999,KS,Finney,38.049855,100.739929,256.6273384012872
1999,OK,Ellis,36.224258,99.750139,260.2875345978557
1999,OK,Major,36.313119,98.542015,261.2315348246038
1999,OK,Pushmataha,34.377896,95.408085,258.93883149645444
1999,OK,Pittsburg,34.925540000000005,95.74813,258.8948952800761
1999,OK,Muskogee,35.617551,95.383911,258.7836674724912
1999,OK,Osage,36.62468,96.408385,259.58430001480207
1999,AR,Scott,34.858869,94.063641,257.55016815799837
1999,AR,Logan,35.21855,93.720563,257.85438098857486
1999,MO,Douglas,36.946517,92.51589200000001,251.56199403729354
1999,AR,Fulton,36.383443,91.819239,253.7049240201956
1999,AR,Jefferson,34.277696,91.930701,261.09162506755376
1999,AR,Independence,35.737499,91.559942,260.12184987357637
1999,AR,Poinsett,35.568981,90.680595,263.1890180339789
1999,AR,Craighead,35.828268,90.630411,263.0474857721067
1999,MO,Audrain,39.21448,91.84341500000001,247.01885540680738
1999,IL,Pike,39.625106,90.889034,244.4775950638912
1999,MO,St. Charles,38.781102000000004,90.674915,246.32363508851768
1999,IL,Schuyler,40.156905,90.61346400000001,242.7738214333885
1999,IL,Jo Daviess,42.362390999999995,90.211471,241.07811560434044
1999,IL,Rock Island,41.468404,90.572203,240.9422915906211
1999,MN,Renville,44.723696999999994,94.955617,242.3569551006343
1999,MN,Brown,44.246542,94.73364699999999,243.07883852046143
1999,MN,Nicollet,44.35882,94.245685,242.2002376268176
1999,WI,St. Croix,45.028959,92.447284,243.8189483238841
1999,WI,Pierce,44.725336999999996,92.42627900000001,243.52350521076485
1999,WI,Vernon,43.599858000000005,90.815226,241.90389371965333
1999,IA,Clayton,42.840998,91.323511,242.20513585057648
1999,WI,Grant,42.870062,90.695368,241.6431915132249
1999,WI,Marathon,44.898036,89.757823,242.48266008481042
1999,WI,Shawano,44.789640999999996,88.755813,241.87520723826825
1999,WI,Oconto,44.996575,88.20651600000001,242.01828106947048
1999,WI,Fond du Lac,43.754721999999994,88.493284,243.50686402533242
1999,WI,Sauk,43.427997999999995,89.943329,242.80037638167718
1999,WI,Columbia,43.471882,89.330472,242.9883375047951
1999,WI,Dane,43.067468,89.417852,243.5083017174802
1999,IL,Carroll,42.059084000000006,89.926485,239.63054692232186
1999,IL,Mason,40.236993,89.913575,241.13012024262656
1999,IL,McLean,40.494559,88.844539,241.21173611980615
1999,IL,Will,41.448474,87.97845600000001,241.35028242021198
1999,IL,Kankakee,41.139494,87.861125,241.02154868193702
1999,IL,Cook,41.894294,87.645455,244.44577464923717
1999,MI,Allegan,42.595788,86.634745,252.26681253953296
1999,WI,Door,45.067808,87.087936,248.0322141267127
1999,PA,Erie,42.117952,80.096386,256.09003059878125
1999,PA,Crawford,41.686840000000004,80.107811,254.8951542143956
1999,WV,Randolph,38.781087,79.867783,254.5087510668561
1999,WV,Greenbrier,37.924418,80.45059,255.98243830378684
1999,WV,Nicholas,38.291416,80.797516,257.23106960465384
1999,TN,Sullivan,36.510212,82.299397,259.86530662120236
1999,VA,Lee,36.702162,83.13033399999999,258.91569820553366
1999,NC,Swain,35.568849,83.465614,254.16530363501565
1999,AL,Jackson,34.763521999999995,85.9774,261.41929788495804
1999,IL,Shelby,39.384926,88.798862,243.3343168394548
1999,AL,Lauderdale,34.904121999999994,87.650997,261.6299041658144
1999,TN,Shelby,35.183794,89.895397,263.2635062004228
1999,AL,Franklin,34.441988,87.842815,262.2251640668108
1999,AL,Jefferson,33.553444,86.896536,262.93364664964696
1999,AL,Wilcox,31.99033,87.302205,263.2767566298238
1999,AL,Escambia,31.121747999999997,87.168429,263.67218685966395
1999,AL,Baldwin,30.659218,87.74606700000001,265.02679309788465
1999,AL,Clarke,31.685521,87.818624,263.55454582978365
1999,LA,St. Bernard,29.91811,89.263494,269.24999386771447
1999,LA,Jefferson,29.5033,90.036231,269.5098045858913
1999,LA,Plaquemines,29.402337,89.298489,270.0719799613803
1999,FL,Broward,26.19352,80.476658,275.55460768841857
1999,FL,Polk,27.953115000000004,81.69278299999999,269.85412740389813
1999,FL,Palm Beach,26.645763,80.448673,274.6974646364494
1999,FL,Martin,27.079953999999997,80.398211,275.1255341478095
1999,FL,Volusia,29.057616999999997,81.161813,270.32856866749114
1999,FL,Brevard,28.298276,80.700384,272.8690396963985
1999,FL,Lake,28.764113000000002,81.712282,269.1381862351772
1999,GA,Ware,31.050881,82.42150699999999,264.9921984460087
1999,SC,Charleston,32.800458,79.94248,267.6112658748867
1999,SC,Orangeburg,33.436135,80.802913,265.00173376411345
1999,SC,Williamsburg,33.626463,79.716475,264.25252770959173
1999,NC,Dare,35.606269,75.76753599999999,268.4478759857028
1999,NC,Carteret,34.858313,76.526967,266.0285554114949
1999,NC,Columbus,34.260471,78.63637800000001,263.5513148828121
1999,MD,Washington,39.603621000000004,77.81467099999999,259.0336757285391
1999,PA,Westmoreland,40.311068,79.466688,254.80226878385216
1999,PA,Elk,41.427334,78.653938,253.3923635118573
1999,PA,Centre,40.90916,77.84783,254.14907902941638
1999,PA,Clinton,41.245301,77.649141,253.12163044156188
1999,PA,Lycoming,41.343624,77.05525300000001,255.2628604990049
1999,NY,Lewis,43.786396999999994,75.442617,242.558933496837
1999,NY,Cayuga,43.008546,76.574587,252.16198553622522
1999,PA,Wayne,41.646589,75.292485,253.6797627617633
1999,NY,Delaware,42.193987,74.966728,252.2448798280826
1999,NY,Herkimer,43.461635,74.894694,246.19374534599208
1999,NY,Hamilton,43.657879,74.50245600000001,243.35627651275573
1999,NY,Washington,43.312377000000005,73.439428,247.8070127726979
1999,NY,Warren,43.555105,73.838139,245.1597115234241
1999,MA,Worcester,42.311693,71.940282,251.46231698684318
1999,MA,Barnstable,41.798819,70.211083,258.742261448259
1999,ME,Knox,44.042045,69.038515,248.2236523721325
1999,ME,Lincoln,43.994265000000006,69.51402900000001,247.3071013835764
1999,ME,Waldo,44.505361,69.139678,244.71234378721906
1999,ME,Kennebec,44.417012,69.765764,243.50721349342305
1999,ME,Androscoggin,44.167681,70.207435,244.4445951844068
1999,ME,Sagadahoc,43.916694,69.843994,247.2513313905724
1999,ME,York,43.427239,70.670402,249.348646808381
1999,NH,Carroll,43.867567,71.201665,245.7729288252437
1999,VT,Orange,44.003392,72.369687,241.84017718500328
1999,VT,Addison,44.031248,73.141581,242.89604107210687
1999,VT,Washington,44.274953000000004,72.609475,240.9979358809533
1999,VT,Lamoille,44.603504,72.638356,239.7096482462888
1999,VT,Orleans,44.828441999999995,72.25163,239.05723658707169
1999,VT,Franklin,44.858964,72.909402,241.38784592992985
1999,VT,Grand Isle,44.801788,73.300758,241.9893991574281
1999,VT,Chittenden,44.460676,73.070525,241.46686902493562
1999,MI,Alpena,44.894954,83.426574,253.3153000915646
1999,MI,Montmorency,45.024134000000004,84.130107,251.96522215992275
1999,MI,Otsego,45.021794,84.57659699999999,252.03099859194919
1999,MI,Cheboygan,45.47612,84.495271,250.98385487086503
1999,MI,Luce,46.940602,85.582368,247.9803746408136
1999,MI,Emmet,45.590094,84.986822,251.58116620287274
1999,MI,Antrim,45.005457,85.175625,253.2890413570333
1999,MI,Leelanau,45.146182,86.051574,256.86557026996803
1999,MI,Baraga,46.696068,88.356022,246.02661487163016
1999,MI,Dickinson,46.012823,87.866119,241.89716635486613
1999,WI,Forest,45.666882,88.773225,240.6206342250418
1999,WI,Florence,45.849646,88.400322,240.8156413440561
1999,MI,Iron,46.170249,88.540409,240.54523667850742
1999,WI,Lincoln,45.338319,89.742082,240.8872140037579
1999,WI,Iron,46.32655,90.261299,242.38212209668325
1999,WI,Price,45.679072,90.35965,241.8064997097613
1999,WI,Sawyer,45.864913,91.14713,243.63320700173767
1999,WI,Washburn,45.892463,91.796423,244.6732912319344
1999,WI,Chippewa,45.069092,91.283505,241.95376097648415
1999,WI,Barron,45.437191999999996,91.852892,244.6660920173797
1999,MN,Carlton,46.603818,92.671044,244.54028200880285
1999,MN,Pine,46.10094,92.763094,244.47063474076802
1999,MN,Washington,45.037929,92.890117,244.55787340451283
1999,MN,Chisago,45.505444,92.903849,245.1941987836998
1999,MN,Anoka,45.27411,93.242723,245.54745763818886
1999,MN,Hennepin,45.006064,93.475185,245.21569461141655
1999,MN,Isanti,45.562431,93.296339,244.93047383206653
1999,MN,Kanabec,45.947759999999995,93.297788,244.12995912293763
1999,MN,Mille Lacs,45.929043,93.63299599999999,243.91295707072769
1999,MN,Benton,45.701227,94.00144,244.49843705533274
1999,MN,Sherburne,45.443171,93.775092,244.88538436166095
1999,MN,Wright,45.175090999999995,93.966397,244.34602656798012
1999,MN,Meeker,45.123156,94.527346,243.27550273856247
1999,MN,Kandiyohi,45.152714,95.004981,243.09391338448432
1999,MN,Todd,46.066569,94.900576,244.6747664288814
1999,MN,Wadena,46.586784,94.988331,243.78441625320758
1999,MN,Crow Wing,46.491114,94.071213,242.6257543744176
1999,MN,Hubbard,47.095551,94.91329,242.75763834910686
1999,MN,Kittson,48.77604,96.780349,241.5480260746086
1999,ND,Pembina,48.766896,97.545405,241.00273308090001
1999,ND,Nelson,47.918667,98.20442800000001,240.48162685427715
1999,ND,Griggs,47.463463,98.232444,241.14619702637782
1999,ND,Steele,47.458288,97.71889499999999,241.6911869946859
1999,ND,Traill,47.446215,97.164754,242.87078874098304
1999,MN,Red Lake,47.865487,96.08718,242.23445428589886
1999,MN,Mahnomen,47.325842,95.810703,242.34240053370647
1999,MN,Norman,47.32947,96.46380699999999,242.50894771555443
1999,MN,Clay,46.898377,96.494901,243.3226910176733
1999,MN,Douglas,45.936429,95.46061,244.68934998603214
1999,MN,Pope,45.589622999999996,95.44670500000001,244.10986989106792
1999,MN,Chippewa,45.028625,95.56410799999999,242.75497723656204
1999,MN,Swift,45.27545,95.690398,243.1077053759955
1999,MN,Big Stone,45.419925,96.402226,243.1239293132137
1999,MN,Stevens,45.593461,95.992315,243.508393012806
1999,MN,Grant,45.930743,96.010699,243.83236291563824
1999,MN,Traverse,45.76984,96.475049,243.05414084271231
1999,SD,Codington,44.966324,97.19884300000001,241.32597681332038
1999,SD,Clark,44.855211,97.724912,242.4442021791008
