Year,State,County,Latitude,Longitude,Meanprec
2002,WI,Trempealeau,44.30305,91.358867,904.3511939231056
2002,MN,Winona,43.982268,91.776708,856.9087599900096
2002,WI,Buffalo,44.389759000000005,91.758714,964.4284636283901
2002,MN,Wabasha,44.289693,92.23334100000001,983.2732596071593
2002,MN,Olmsted,44.00343,92.406722,887.26838458069
2002,MN,Fillmore,43.67727,92.093681,816.3527729714792
2002,IA,Howard,43.365313,92.321908,782.9094766296051
2002,IA,Chickasaw,43.059740999999995,92.31721,778.0630678727592
2002,IA,Bremer,42.78089,92.327586,774.46040437334
2002,IA,Black Hawk,42.472888,92.30605899999999,771.1498917774527
2002,IA,Buchanan,42.470328,91.838666,830.8543084305138
2002,IA,Fayette,42.86445,91.839373,780.2672803823799
2002,IA,Delaware,42.473003000000006,91.359443,919.6141911492332
2002,IA,Allamakee,43.274964000000004,91.382751,764.1811758724194
2002,IA,Winneshiek,43.292989,91.850788,768.2029041596519
2002,MN,Houston,43.666990000000006,91.50155600000001,778.5533959352756
2002,WI,Crawford,43.24991,90.95123000000001,756.1605666298775
2002,IA,Dubuque,42.463481,90.878771,947.7057254163317
2002,WI,Lafayette,42.655578000000006,90.130292,868.5086803705851
2002,WI,Iowa,43.001021,90.13369200000001,813.8697533648831
2002,WI,Richland,43.376199,90.435693,821.2696506185687
2002,WI,Juneau,43.932836,90.113984,842.6539065893469
2002,WI,Monroe,43.945175,90.619969,861.3415402444788
2002,WI,La Crosse,43.908221999999995,91.111758,819.507880118713
2002,WI,Jackson,44.324895,90.80654100000001,915.560995209776
2002,WI,Clark,44.733596,90.610201,1002.5923583161093
2002,WI,Wood,44.461413,90.038825,919.221630529804
2002,WI,Adams,43.973763,89.767223,828.9296214884685
2002,WI,Portage,44.476246,89.49807,880.8912857872397
2002,WI,Waushara,44.112825,89.239752,801.8988194532184
2002,WI,Waupaca,44.478004,88.96700600000001,834.5582732124443
2002,WI,Menominee,44.991304,88.669251,895.2471991767212
2002,WI,Brown,44.473960999999996,87.995926,744.1660894677398
2002,WI,Manitowoc,44.105108,87.313828,726.4712314055151
2002,WI,Calumet,44.07841,88.212132,728.5484520524956
2002,WI,Outagamie,44.418226000000004,88.464988,789.9598034374658
2002,WI,Winnebago,44.085707,88.668149,770.5461089194606
2002,WI,Dodge,43.422706,88.704379,745.295917368037
2002,WI,Milwaukee,43.017655,87.481575,757.4168779203055
2002,WI,Racine,42.754075,87.414676,763.6025109322622
2002,WI,Waukesha,43.019308,88.30670699999999,782.5976224074153
2002,WI,Jefferson,43.013807,88.773986,739.8772203058937
2002,WI,Green Lake,43.76141,88.987228,762.3125745530197
2002,WI,Marquette,43.826053,89.409095,788.7485633806996
2002,WI,Green,42.677728,89.605639,808.4711407993295
2002,IL,Stephenson,42.349726000000004,89.665994,856.3626971501044
2002,WI,Rock,42.669931,89.075119,755.1251867969045
2002,IL,Winnebago,42.337396000000005,89.16120500000001,814.4011195717308
2002,IL,Ogle,42.041884,89.320176,823.8419424523222
2002,IL,Lee,41.747442,89.299351,821.5820094714605
2002,IL,Whiteside,41.750571,89.910957,849.2741569663675
2002,IL,Bureau,41.401303999999996,89.528377,822.7770869725493
2002,IL,Peoria,40.785999,89.767358,862.942936808706
2002,IL,Tazewell,40.508074,89.51626,936.169621066708
2002,IL,Logan,40.12907,89.365308,1054.8236917932568
2002,IL,De Witt,40.181499,88.901853,1013.7831102758928
2002,IL,Woodford,40.789596,89.210301,864.0974403103924
2002,IL,Marshall,41.031119,89.342371,816.6193328815613
2002,IL,Livingston,40.894376,88.552852,825.8977999629802
2002,IL,Champaign,40.13915,88.197201,994.2222759787076
2002,IL,Vermilion,40.18674,87.726772,1013.022463291344
2002,IL,Iroquois,40.748867,87.833601,922.4041431851776
2002,IL,Ford,40.594423,88.224746,915.5080666162372
2002,IL,Grundy,41.29241,88.401055,744.0888481144002
2002,IL,DeKalb,41.894613,88.768991,805.0655377306241
2002,IL,Kane,41.939594,88.42804,822.7810577934752
2002,WI,Walworth,42.66811,88.541731,773.1959048546237
2002,IL,McHenry,42.324298,88.45224499999999,809.4933752966078
2002,WI,Kenosha,42.579703,87.424898,770.0065971443254
2002,IL,Lake,42.326444,87.43611800000001,766.7391230717398
2002,MI,Berrien,41.792639,86.741822,799.5812736210637
2002,IN,LaPorte,41.549011,86.744729,817.2610318061313
2002,IN,Lake,41.472239,87.374337,833.9576575007751
2002,IN,Porter,41.509921999999996,87.071308,816.3468110324243
2002,IN,Jasper,41.017688,87.118814,885.6572120293434
2002,IN,Newton,40.962399,87.402172,896.5284017983763
2002,IN,Fountain,40.121282,87.234806,1052.3378044370404
2002,IN,Tippecanoe,40.38926,86.89394300000001,965.187653550624
2002,IN,Clinton,40.305944000000004,86.47756700000001,1014.9848486320494
2002,IN,Cass,40.753799,86.35516899999999,884.1949299183902
2002,IN,Carroll,40.58498,86.565141,919.6665549335187
2002,IN,White,40.75095,86.864293,897.1979841900796
2002,IN,Pulaski,41.045272,86.692538,857.6965381132544
2002,IN,Starke,41.28322,86.64757,837.2867846609523
2002,IN,Fulton,41.050384,86.265006,861.4003110156407
2002,IN,Miami,40.772881,86.044259,891.9268610579255
2002,IN,Wabash,40.843717,85.795175,880.2860625339371
2002,IN,Howard,40.483537,86.114118,966.7621724843663
2002,IN,Hamilton,40.04987,86.020586,1060.9515958464501
2002,IN,Wells,40.735273,85.212974,876.4178916071443
2002,IN,Allen,41.091854999999995,85.07223,828.1435216122952
2002,IN,LaGrange,41.642468,85.426302,797.4744988747922
2002,IN,Noble,41.400794,85.41785,809.1684424013698
2002,IN,Marshall,41.325003,86.269036,840.9310944529259
2002,IN,Kosciusko,41.244293,85.861575,820.4443602336829
2002,IN,St. Joseph,41.617699,86.288159,829.3920942555078
2002,MI,Cass,41.91624,85.99945699999999,822.6999141088322
2002,MI,Van Buren,42.283986,86.305697,805.618339725056
2002,MI,St. Joseph,41.911488,85.52287,811.0590041944304
2002,MI,Branch,41.918585,85.066523,803.9073150426898
2002,MI,Calhoun,42.24299,85.012385,769.7741917565647
2002,MI,Barry,42.582811,85.31455,766.3486252664508
2002,MI,Ionia,42.94465,85.073766,734.7428665699632
2002,MI,Montcalm,43.312782,85.149468,742.5689530228763
2002,MI,Newaygo,43.562709000000005,85.791423,787.2338904389752
2002,MI,Muskegon,43.289258000000004,86.751892,743.660616537948
2002,MI,Ottawa,42.942346,86.655342,789.413170052481
2002,MI,Kent,43.032497,85.547446,794.1472316090526
2002,WI,Kewaunee,44.500949,87.161813,741.2653135844066
2002,MI,Benzie,44.648621,86.49431700000001,775.7586090197408
2002,MI,Manistee,44.350384999999996,86.602967,727.2559162563658
2002,MI,Oceana,43.647255,86.807575,731.4130498967431
2002,MI,Mason,43.996635999999995,86.750814,705.1462171702582
2002,MI,Lake,43.995187,85.8114,725.1288039776152
2002,MI,Mecosta,43.635295,85.332751,761.2549007887718
2002,MI,Osceola,43.997552,85.322283,717.5570518418712
2002,MI,Missaukee,44.325424,85.085471,664.5440106675037
2002,MI,Wexford,44.331375,85.57004599999999,715.9918221596204
2002,MI,Grand Traverse,44.718688,85.553848,752.7073489462131
2002,MI,Kalkaska,44.678881,85.088992,715.5151162704093
2002,MI,Crawford,44.680208,84.611132,701.033548978391
2002,MI,Oscoda,44.685121,84.124894,672.6740442579711
2002,MI,Ogemaw,44.33328,84.128073,689.2500512297174
2002,MI,Arenac,44.03687,83.740675,713.6826708133949
2002,MI,Bay,43.699711,83.978701,739.5326175095101
2002,MI,Gladwin,43.98975,84.389816,713.7676866847803
2002,MI,Roscommon,44.339517,84.611272,657.4950272876374
2002,MI,Clare,43.991137,84.838325,699.6301989098778
2002,MI,Isabella,43.645233000000005,84.839425,708.753473409129
2002,MI,Midland,43.648378,84.37921999999999,726.4252568488776
2002,MI,Gratiot,43.292326,84.60469,716.7689658529525
2002,MI,Eaton,42.589614000000005,84.846524,694.5703505803991
2002,MI,Clinton,42.950455,84.591695,668.2854118135632
2002,MI,Ingham,42.603534,84.373811,648.813108316918
2002,MI,Livingston,42.602532000000004,83.91171800000001,604.0762995569075
2002,MI,Shiawassee,42.951545,84.14635200000001,639.3595492060409
2002,MI,Saginaw,43.328267,84.05541,720.363315217756
2002,MI,Tuscola,43.487902000000005,83.43661800000001,725.8287813000306
2002,MI,Lapeer,43.088633,83.224325,661.0539948015112
2002,MI,Genesee,43.021077000000005,83.706372,635.3011809829583
2002,MI,Oakland,42.660452,83.38421,618.8158217412375
2002,MI,St. Clair,42.928804,82.668914,685.5734598267774
2002,MI,Macomb,42.671467,82.91086899999999,680.9363966085938
2002,MI,Sanilac,43.449155,82.642815,703.4427241058653
2002,MI,Huron,43.907616,82.857045,733.0731869185962
2002,MI,Iosco,44.329482,82.849447,688.4233131315602
2002,MI,Alcona,44.682534999999994,82.83408,697.9992998854564
2002,NY,Chautauqua,42.304216,79.407595,1217.329175630352
2002,OH,Cuyahoga,41.760391999999996,81.72421700000001,946.0025556666112
2002,OH,Summit,41.121851,81.534936,912.2373841280887
2002,OH,Ashtabula,41.906644,80.745641,986.9714074977401
2002,PA,Venango,41.40198,79.754418,1105.6060658503384
2002,PA,Butler,40.913834,79.91896,1001.9824620407339
2002,PA,Mercer,41.300014000000004,80.252786,990.726551364294
2002,OH,Trumbull,41.308935999999996,80.767656,946.3759591099413
2002,PA,Lawrence,40.992734999999996,80.334446,926.34102430373
2002,PA,Allegheny,40.468920000000004,79.98092,940.2926341150412
2002,PA,Fayette,39.914115,79.644586,1142.0315139714467
2002,PA,Washington,40.200005,80.25213199999999,976.1839614254936
2002,PA,Greene,39.848983000000004,80.22569399999999,1078.3874901551262
2002,OH,Belmont,40.017682,80.967727,1011.8966868951244
2002,OH,Jefferson,40.399188,80.76141,926.8506015265724
2002,OH,Mahoning,41.01088,80.77039599999999,908.6504080871443
2002,OH,Columbiana,40.768462,80.777231,900.0752144874891
2002,OH,Stark,40.814131,81.365667,920.3101381350804
2002,OH,Tuscarawas,40.447441,81.47115699999999,940.038053077466
2002,OH,Wayne,40.829661,81.887194,899.2977111520167
2002,OH,Medina,41.116051,81.89956600000001,905.2210970207477
2002,OH,Holmes,40.565309,81.929869,922.859925039018
2002,OH,Coshocton,40.29672,81.930112,957.3857035102417
2002,OH,Guernsey,40.056665,81.497875,974.5439448432612
2002,OH,Muskingum,39.966046,81.943506,970.9075868588354
2002,OH,Licking,40.093609,82.481251,972.2051318082588
2002,OH,Union,40.295901,83.367042,927.2053252831456
2002,OH,Franklin,39.969446999999995,83.008258,974.7831542345076
2002,OH,Marion,40.588208,83.172927,870.2555224216409
2002,OH,Crawford,40.848508,82.92477099999999,897.3247528600677
2002,OH,Knox,40.403620000000004,82.422393,945.5180194686503
2002,OH,Richland,40.774167,82.542715,941.2754719673039
2002,OH,Ashland,40.843274,82.270121,912.3839044472644
2002,OH,Huron,41.14508,82.59464100000001,927.962807002626
2002,OH,Erie,41.554006,82.525897,861.059443509431
2002,OH,Lorain,41.438805,82.179722,926.2016039227252
2002,MI,Wayne,42.284664,83.261953,714.8032974153792
2002,MI,Monroe,41.916097,83.48710600000001,770.1799185634203
2002,OH,Lucas,41.682321,83.468867,770.8959643113188
2002,OH,Ottawa,41.544467,83.009253,785.8314454325567
2002,OH,Sandusky,41.355290999999994,83.142735,852.5685258789956
2002,OH,Seneca,41.120008,83.127436,864.2735211421057
2002,OH,Henry,41.335072,84.06588199999999,786.6328768524833
2002,OH,Fulton,41.597264,84.124267,789.6957255048536
2002,OH,Wood,41.360183,83.622682,776.4354108776108
2002,MI,Washtenaw,42.252327,83.844634,718.6021574216535
2002,MI,Lenawee,41.895915,84.06685300000001,795.5029572702882
2002,MI,Jackson,42.248474,84.420868,719.4711236767334
2002,MI,Hillsdale,41.864475,84.642409,807.7720916024208
2002,OH,Defiance,41.321678999999996,84.48643299999999,792.527873390011
2002,OH,Williams,41.564958000000004,84.584323,775.7104742832918
2002,OH,Paulding,41.119141,84.57696700000001,797.3924227438533
2002,OH,Van Wert,40.85552,84.585775,820.9297276125802
2002,OH,Putnam,41.024533,84.129879,804.3585994375693
2002,OH,Hancock,41.000471000000005,83.666034,804.5461903246958
2002,OH,Hardin,40.660415,83.664077,823.3326039021275
2002,OH,Allen,40.771528,84.106546,829.5480650736539
2002,OH,Auglaize,40.561309,84.224018,849.3980454636456
2002,OH,Logan,40.387553000000004,83.766343,919.0914149732132
2002,OH,Champaign,40.132759,83.767543,1023.2808419535633
2002,OH,Mercer,40.535333,84.632059,859.1272792195433
2002,OH,Darke,40.132176,84.62043800000001,931.2694235358605
2002,OH,Butler,39.439915,84.56539699999999,1155.9609347143564
2002,OH,Montgomery,39.755218,84.29054599999999,1083.6564461724665
2002,OH,Clark,39.917032,83.783676,1056.2918752161272
2002,OH,Greene,39.687478999999996,83.894894,1121.3708167862687
2002,OH,Clinton,39.414041,83.814542,1184.787013869431
2002,OH,Brown,38.931377000000005,83.866772,1206.2766240747826
2002,OH,Hamilton,39.196927,84.544187,1180.7678933635225
2002,OH,Clermont,39.052084,84.149614,1186.3563394763823
2002,KY,Owen,38.499603,84.841509,1260.2493794606046
2002,KY,Fayette,38.040157,84.458443,1282.2946500532644
2002,KY,Rockcastle,37.36122,84.314419,1378.0897137379693
2002,KY,Estill,37.69246,83.963927,1309.4649610025015
2002,KY,Madison,37.723528,84.277008,1293.3505730563136
2002,KY,Bourbon,38.202562,84.20985999999999,1288.1604407636764
2002,KY,Bath,38.152249,83.737641,1318.6628837434896
2002,KY,Fleming,38.368431,83.706152,1298.9492180432185
2002,KY,Elliott,38.116425,83.097541,1306.4652031642406
2002,KY,Rowan,38.205894,83.425969,1331.9847103569216
2002,KY,Wolfe,37.743774,83.495068,1331.8639782839
2002,KY,Morgan,37.922940000000004,83.258944,1325.1931116358126
2002,KY,Breathitt,37.521178000000006,83.322401,1320.708116652758
2002,KY,Magoffin,37.698954,83.069716,1325.7798265882598
2002,KY,Floyd,37.558283,82.740337,1276.8354258373151
2002,KY,Knott,37.354703,82.949138,1271.3828819097819
2002,KY,Pike,37.482067,82.402869,1290.405469753451
2002,KY,Lawrence,38.074459000000004,82.73830500000001,1275.2550117635535
2002,WV,Wayne,38.145531,82.419698,1268.4055276793147
2002,OH,Gallia,38.817046000000005,82.301746,1161.3728221920742
2002,OH,Lawrence,38.603866,82.517186,1189.511335016512
2002,KY,Greenup,38.563596000000004,82.93383299999999,1208.6822551048685
2002,KY,Carter,38.309554999999996,83.04882099999999,1272.3436450229165
2002,KY,Lewis,38.532051,83.373303,1262.748612672014
2002,OH,Adams,38.841681,83.474173,1195.8050764723143
2002,OH,Scioto,38.815019,82.99902800000001,1182.6675112911446
2002,OH,Pike,39.071365,83.052921,1118.8859819089498
2002,OH,Highland,39.184488,83.603668,1139.117906216892
2002,OH,Madison,39.896607,83.400885,1031.9714406236183
2002,OH,Pickaway,39.648947,83.05282700000001,1012.6432555131323
2002,OH,Ross,39.323763,83.059585,1072.623943988394
2002,OH,Vinton,39.252014,82.485961,1125.8495964887607
2002,OH,Hocking,39.490342999999996,82.48344499999999,1049.4924132645324
2002,OH,Fairfield,39.752935,82.628276,980.5618380605204
2002,OH,Perry,39.743187,82.237953,1008.4270784205416
2002,OH,Morgan,39.624946,81.861699,1043.356588584806
2002,OH,Athens,39.333847999999996,82.046008,1080.7025714631534
2002,OH,Meigs,39.089807,82.028397,1137.293439660267
2002,WV,Mason,38.759288,82.024172,1171.9893497302007
2002,WV,Jackson,38.834234,81.677717,1188.7728185881156
2002,WV,Roane,38.743033000000004,81.354502,1250.592188603763
2002,WV,Clay,38.459826,81.081866,1282.7323155309045
2002,WV,Calhoun,38.844159000000005,81.115478,1234.3644364442266
2002,WV,Wirt,39.020034,81.382975,1186.5714940788675
2002,OH,Noble,39.767232,81.45260400000001,1015.7422176546879
2002,OH,Washington,39.450684,81.49065300000001,1093.1942286325861
2002,WV,Wood,39.211679,81.515928,1120.2319759975824
2002,WV,Tyler,39.465981,80.87949300000001,1146.5867157129476
2002,WV,Wetzel,39.596574,80.634394,1153.6536234365722
2002,WV,Doddridge,39.263482,80.70114699999999,1212.0255129900827
2002,WV,Marion,39.505839,80.243402,1221.0699701391325
2002,WV,Monongalia,39.633645,80.059074,1167.9326168881005
2002,WV,Preston,39.46903,79.668865,1324.7547997667114
2002,WV,Tucker,39.111175,79.55996800000001,1478.1549056750437
2002,VA,Highland,38.356671999999996,79.56795799999999,1151.2823129352562
2002,WV,Pocahontas,38.332513,80.01209200000001,1399.19981412831
2002,WV,Upshur,38.902537,80.231335,1428.1453174143269
2002,WV,Gilmer,38.915865000000004,80.849409,1252.7070526909872
2002,WV,Lewis,38.988844,80.495518,1324.866279264151
2002,WV,Braxton,38.699302,80.731649,1324.5657265849209
2002,WV,Webster,38.492985,80.430262,1580.70310456346
2002,VA,Bath,38.068988,79.73289799999999,1077.0210311356907
2002,VA,Alleghany,37.787905,80.008669,1049.0639358478838
2002,VA,Bedford,37.312408000000005,79.527947,1013.3797090456084
2002,VA,Bedford,37.338156,79.520705,1013.3797090456084
2002,VA,Botetourt,37.553193,79.805318,1016.937359164245
2002,VA,Franklin,36.99235,79.88395899999999,1020.0932527724189
2002,VA,Franklin,36.684014000000005,76.941396,1020.0932527724189
2002,VA,Craig,37.473129,80.231734,1057.5201690281042
2002,WV,Monroe,37.550353,80.547891,1056.4717470826902
2002,VA,Giles,37.31193,80.717178,1043.0295177260539
2002,VA,Bland,37.130612,81.125853,1114.7875997270246
2002,WV,Mercer,37.403448,81.10645600000001,1098.7197669973534
2002,WV,Summers,37.656003000000005,80.85631500000001,1127.6572882294993
2002,WV,Fayette,38.030933000000005,81.086051,1280.4870256776028
2002,WV,Raleigh,37.76247,81.26467099999999,1267.5392686027192
2002,WV,Kanawha,38.328061,81.523522,1210.6899789162806
2002,WV,Boone,38.022838,81.713314,1280.8131870584132
2002,WV,Cabell,38.419579999999996,82.243392,1165.8506442004705
2002,WV,Lincoln,38.171651000000004,82.077547,1219.5980583215676
2002,WV,Mingo,37.721151,82.15899300000001,1321.6493625801093
2002,WV,Logan,37.830591,81.940853,1323.25901078701
2002,WV,Wyoming,37.603716999999996,81.548884,1329.6956111426455
2002,WV,McDowell,37.382663,81.65820500000001,1259.6712678390054
2002,VA,Tazewell,37.125395000000005,81.562924,1247.1520455732414
2002,VA,Buchanan,37.26812,82.038151,1292.3419356214215
2002,VA,Russell,36.93342,82.095934,1251.97312011245
2002,VA,Washington,36.747813,81.950291,1228.3691849907766
2002,NC,Burke,35.746182,81.70618,1154.479401551628
2002,TN,Johnson,36.453204,81.861237,1182.1150543759911
2002,NC,Watauga,36.235371,81.709919,1223.1434540562489
2002,NC,Caldwell,35.957857000000004,81.530076,1144.069752709445
2002,NC,Alleghany,36.489356,81.132299,1174.0997647132851
2002,NC,Wilkes,36.209303000000006,81.16535400000001,1150.6543501941953
2002,NC,Ashe,36.436305,81.49877,1197.7898919906195
2002,VA,Grayson,36.656303,81.225337,1134.8904123871855
2002,VA,Smyth,36.842318,81.53978599999999,1214.5958364322985
2002,VA,Wythe,36.901471,81.084209,1061.6674787314562
2002,VA,Carroll,36.732426000000004,80.728043,1117.6705291920732
2002,VA,Floyd,36.931438,80.350309,1045.1293783202786
2002,VA,Patrick,36.667327,80.286141,1147.801714627889
2002,NC,Rockingham,36.380927,79.782889,1098.5484147384252
2002,NC,Guilford,36.079065,79.78866500000001,1129.2613123582325
2002,NC,Randolph,35.709915,79.80621500000001,1190.2601133599762
2002,NC,Davidson,35.795123,80.206525,1124.3562955986374
2002,NC,Forsyth,36.131667,80.257289,1109.208472343402
2002,NC,Yadkin,36.158765,80.665164,1115.9020943504372
2002,NC,Surry,36.415416,80.686463,1104.691568779308
2002,NC,Iredell,35.806356,80.874545,1099.5330109526676
2002,NC,Union,34.991501,80.53013100000001,1125.2902740930283
2002,NC,Rowan,35.639218,80.52534399999999,1095.9880620526674
2002,NC,Stanly,35.310522999999996,80.254355,1179.410072994229
2002,NC,Montgomery,35.338071,79.904196,1159.6204395932339
2002,NC,Moore,35.310163,79.480664,1126.5052954124856
2002,NC,Anson,34.974996000000004,80.109959,1110.2209780960814
2002,NC,Richmond,35.001957,79.747809,1110.5061410597602
2002,SC,Marlboro,34.601805,79.677942,1071.7688900723588
2002,SC,Darlington,34.332184999999996,79.96211600000001,1068.266711795894
2002,SC,Chesterfield,34.637018,80.159227,1075.4022072861637
2002,SC,Lancaster,34.686818,80.703689,1098.7752200442496
2002,SC,Kershaw,34.338356,80.590885,1049.4240755869266
2002,SC,Fairfield,34.395669,81.127001,1125.7049376279851
2002,SC,Chester,34.689345,81.161249,1142.6262109542845
2002,NC,Mecklenburg,35.246862,80.833832,1076.9535284080291
2002,NC,Lincoln,35.487825,81.225176,1098.5651153121714
2002,NC,Catawba,35.663182,81.214151,1095.434657665129
2002,SC,York,34.97019,81.183189,1141.3582794047802
2002,NC,Gaston,35.293344,81.177256,1077.160283672523
2002,NC,Cleveland,35.33463,81.557115,1137.1702651188255
2002,NC,McDowell,35.682232,82.048029,1170.3994903957296
2002,NC,Rutherford,35.402747,81.91958299999999,1228.0706901545695
2002,SC,Spartanburg,34.933239,81.99105300000001,1215.2654663866197
2002,SC,Cherokee,35.049796,81.607647,1173.9568996315934
2002,SC,Laurens,34.483477,82.005657,1167.748715927401
2002,SC,Greenville,34.892645,82.372077,1369.3681406431665
2002,SC,Pickens,34.887361999999996,82.725368,1456.2720631015607
2002,SC,Anderson,34.519549,82.638086,1274.6352399845084
2002,GA,Rabun,34.883026,83.404735,1816.8412574633994
2002,SC,Oconee,34.748759,83.061522,1539.3870652351457
2002,NC,Macon,35.152959,83.421901,1684.062922640451
2002,NC,Jackson,35.286463,83.130641,1583.1703757313696
2002,NC,Haywood,35.557097,82.97280699999999,1330.8307650720858
2002,NC,Henderson,35.336424,82.47963399999999,1423.2948161691727
2002,NC,Buncombe,35.609371,82.530426,1091.052764790358
2002,NC,Madison,35.86408,82.712731,1103.374571730949
2002,NC,Mitchell,36.013102,82.163554,1216.0930337589825
2002,VA,Wise,36.974561,82.62156,1407.4298182972989
2002,VA,Scott,36.712778,82.61362700000001,1348.7820698036735
2002,KY,Perry,37.241282,83.217772,1293.115299453546
2002,KY,Harlan,36.859223,83.221497,1399.1329482544047
2002,KY,Letcher,37.118503000000004,82.861175,1266.3571216638618
2002,KY,Leslie,37.087846,83.388616,1293.3225016219415
2002,TN,Hancock,36.52142,83.227453,1358.7894264818146
2002,TN,Hawkins,36.452206,82.931386,1257.9649819786716
2002,TN,Greene,36.178998,82.847746,1177.1569208826206
2002,TN,Cocke,35.916198,83.119223,1228.249756777267
2002,TN,Jefferson,36.048479,83.440966,1266.1640362319565
2002,TN,Knox,35.992727,83.937721,1449.3543401240822
2002,TN,Claiborne,36.501557,83.660724,1399.2366988437063
2002,KY,Bell,36.72268,83.681046,1378.7125668595593
2002,KY,Knox,36.887476,83.85563,1332.9301858508231
2002,KY,Clay,37.164466,83.710763,1338.2891745138409
2002,KY,Laurel,37.113268,84.119395,1325.8773544469932
2002,TN,Campbell,36.401592,84.15925,1524.633079279439
2002,KY,Whitley,36.758021,84.14455,1384.6446224879764
2002,KY,McCreary,36.731136,84.491052,1409.1784900222547
2002,KY,Pulaski,37.108312,84.579986,1365.0933202806086
2002,KY,Wayne,36.802011,84.83044,1400.8681331527316
2002,TN,Scott,36.437239,84.498386,1524.0949783461429
2002,TN,Anderson,36.116731,84.195418,1622.5985626958206
2002,TN,Morgan,36.138697,84.639262,1609.5229369098404
2002,TN,Roane,35.847471999999996,84.523861,1576.9537986928922
2002,TN,McMinn,35.424471000000004,84.619963,1496.7780036238328
2002,TN,Sevier,35.791284000000005,83.521955,1436.73934060868
2002,TN,Blount,35.688185,83.922973,1485.6079654645944
2002,NC,Graham,35.348110999999996,83.83090899999999,1682.4238141048015
2002,TN,Monroe,35.447666,84.249786,1559.2232440404057
2002,NC,Cherokee,35.136233000000004,84.061308,1652.0596639649514
2002,GA,Towns,34.90265,83.732158,1679.6044843730888
2002,NC,Clay,35.052997,83.752264,1686.3594807449053
2002,GA,Fannin,34.863837,84.319287,1639.5171560296112
2002,GA,Gilmer,34.690540999999996,84.45398399999999,1579.8612457538015
2002,TN,Polk,35.109437,84.541112,1513.2458195252316
2002,GA,Murray,34.797096999999994,84.73799,1468.5706914050854
2002,GA,Walker,34.735827,85.305385,1486.5995584923264
2002,TN,Rhea,35.600587,84.949552,1565.8773986119159
2002,TN,Bledsoe,35.593668,85.205979,1590.732818645073
2002,TN,Van Buren,35.699245,85.458411,1617.6797307866052
2002,TN,Hamilton,35.159186,85.20229599999999,1462.0195923526587
2002,TN,Sequatchie,35.372335,85.410344,1592.104839928021
2002,TN,Coffee,35.488759,86.07821899999999,1620.2196831372482
2002,TN,Franklin,35.155926,86.099203,1544.2925891148318
2002,TN,Marion,35.133421999999996,85.618399,1555.4634662535618
2002,AL,DeKalb,34.460929,85.80399200000001,1494.8601076947546
2002,AL,Madison,34.764238,86.55108,1497.9386418642855
2002,AL,Limestone,34.810239,86.9814,1491.0435154258807
2002,TN,Giles,35.202723,87.035319,1553.9913553583106
2002,TN,Lawrence,35.220476,87.396546,1597.1546572945545
2002,TN,Maury,35.615696,87.077763,1514.975339329439
2002,TN,Marshall,35.468387,86.765886,1541.7351339846832
2002,TN,Lincoln,35.142532,86.593388,1542.8991561493913
2002,TN,Bedford,35.513659999999994,86.458294,1570.6042156627664
2002,TN,Rutherford,35.843369,86.417213,1482.8414070749384
2002,TN,Wilson,36.148476,86.29021,1462.8391864466732
2002,TN,Davidson,36.169129,86.78479,1391.6523749385829
2002,TN,Williamson,35.894971999999996,86.896958,1441.7110853636675
2002,TN,Hickman,35.802396,87.467114,1446.2235031878424
2002,TN,Dickson,36.145533,87.36415500000001,1435.6847529578451
2002,TN,Cheatham,36.255179999999996,87.10081600000001,1398.324190720624
2002,TN,Montgomery,36.500353999999994,87.380887,1468.8586581494333
2002,TN,Robertson,36.52753,86.869377,1410.6009185581
2002,TN,Sumner,36.470015000000004,86.458517,1424.883233688465
2002,KY,Simpson,36.740863,86.581464,1397.6548268251915
2002,KY,Warren,36.995634,86.423579,1433.1928031208993
2002,KY,Monroe,36.714077,85.71350799999999,1436.6054606996595
2002,KY,Barren,36.963614,85.92499000000001,1430.1550750996012
2002,KY,Allen,36.75077,86.192458,1414.9199371898694
2002,TN,Warren,35.678282,85.777363,1550.5296771580752
2002,TN,White,35.927062,85.455766,1585.8913225673648
2002,TN,Putnam,36.140807,85.496928,1578.7762600411618
2002,TN,Cumberland,35.952397999999995,84.994761,1628.7565093543808
2002,TN,Overton,36.34485,85.283076,1518.9879913334464
2002,TN,Fentress,36.376079,84.932703,1521.0599178117645
2002,TN,Pickett,36.559364,85.07574100000001,1436.109715788882
2002,TN,Clay,36.545765,85.54571800000001,1457.7554960207813
2002,KY,Russell,36.989127,85.058976,1410.7412460097476
2002,KY,Casey,37.321962,84.92822,1421.325116961545
2002,KY,Nelson,37.803188,85.46595500000001,1367.3949360084648
2002,KY,Adair,37.105540999999995,85.281401,1385.7954286005981
2002,KY,Taylor,37.365106,85.326698,1442.1443361815964
2002,KY,Marion,37.552246999999994,85.269242,1395.631687148999
2002,KY,Hart,37.313856,85.88199499999999,1463.9456981055207
2002,KY,Hardin,37.695836,85.963183,1403.9443048531598
2002,KY,Bullitt,37.969572,85.703036,1340.016922198442
2002,IN,Harrison,38.186440000000005,86.10368100000001,1316.1197641728515
2002,KY,Jefferson,38.189533000000004,85.657624,1309.0323047464635
2002,KY,Spencer,38.026976,85.321525,1288.3423820522216
2002,KY,Shelby,38.239426,85.22836,1290.9275322404212
2002,KY,Carroll,38.668284,85.124083,1253.7626216279614
